user punkNoLongerForSale withdrawBidForPunk transferPunk setInitialOwner buyPunk getPunk enterBidForPunk acceptBidForPunk offerPunkForSale offerPunkForSaleToAddress session_count
user1416 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1301 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1507 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1229 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user55 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 33
user1508 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1519 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user179 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user867 1.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 2
user1463 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user1287 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1234 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user743 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 5
user304 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user306 1.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user227 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user961 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user734 0.0 1.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 3
user1162 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 3
user1413 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1358 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user1364 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user566 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1511 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user729 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user919 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1515 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user1386 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user1322 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 4
user785 0.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 2
user1411 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user598 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user723 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user441 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 3
user1530 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user947 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1130 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user811 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user567 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user939 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user1135 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user363 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user387 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user782 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user827 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1041 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user699 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 2
user22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user1382 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 2
user586 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user143 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1
user109 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user789 0.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user842 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user1225 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user820 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 2
user1433 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user1503 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 2
user267 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user851 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user500 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1432 1.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 2
user255 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 3
user1293 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user544 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user82 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user933 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1219 1.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user576 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user836 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user1368 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user286 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user863 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 2
user1470 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 2
user1271 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user543 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user603 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 2
user1190 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user504 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user131 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user132 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1
user1310 1.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user270 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user755 1.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 2
user1060 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 2
user326 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user844 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user118 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user400 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user486 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user332 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user431 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user801 1.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 3
user1161 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user1316 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1144 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user103 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1129 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user897 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user1522 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 2
user1278 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user920 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user753 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user432 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 4
user1333 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user702 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user183 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user1116 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user971 0.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1
user1049 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user212 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1327 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 1
user988 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user605 1.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user1372 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user985 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user626 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1329 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user333 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user288 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user153 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20
user1191 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user311 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1
user1445 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1360 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user1374 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user879 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 3
user1227 0.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 2
user595 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 3
user642 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1391 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1082 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user1181 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user8 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 2
user660 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1252 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user1136 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user627 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user889 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user973 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user325 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1
user90 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 2
user1034 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user437 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user725 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1018 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1011 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1207 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user529 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user649 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1498 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user1521 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1197 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user231 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user236 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user540 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user787 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1061 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user872 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1094 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user765 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user1087 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1216 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user865 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user532 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user1365 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1305 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user760 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user477 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user491 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user829 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1069 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1467 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1166 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user1167 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user951 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user204 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1
user834 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user392 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1289 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user577 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1398 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 3
user621 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user329 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 2
user833 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user435 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user430 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1
user597 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user1518 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user388 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1270 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user393 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user1378 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user779 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user230 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user837 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1338 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1488 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user1237 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user1086 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user1025 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1513 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user999 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1022 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user602 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1334 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1009 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1468 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1040 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1222 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user562 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user87 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user534 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user145 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user1115 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1159 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user875 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user263 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user1156 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user704 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1514 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user832 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user608 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1218 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user742 1.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 4
user1489 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1355 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user911 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user813 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user994 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1523 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1231 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user461 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1029 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user903 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user331 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 2
user910 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user563 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1124 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user1490 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1158 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user1123 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user265 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user1528 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user923 0.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1
user150 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1121 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user615 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user793 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1045 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1043 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user151 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user769 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user978 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1042 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1
user237 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1290 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user741 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user403 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user299 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user959 1.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1
user1404 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user1024 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user929 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user695 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user196 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user1447 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1499 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user201 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user506 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1262 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user250 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user884 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user528 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1506 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1211 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user671 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user633 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user924 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1
